marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,10286580,R12XQAFC7SYGQH,B004LLIL0A,45349864,Amazon eGift Card - I Love You,5,0,0,N,Y,Gave as a present,I did not know what to give my husband this year for Easter so I bought him an Amazon Gift Card.  It went over so well I am going to do it again for him.  He uses it to buy ebooks for kindle.,2013,2013-04-10,Gift Card
US,22397852,R1URDFZLOIRQ69,B004LLIL3M,926869744,Amazon eGift Card - Happy Birthday (Airplanes),5,0,0,N,Y,gift,Got this for my nephew and he was more than happy to receive and spend it. Always an easy gift,2013,2013-04-10,Gift Card
US,49142368,RH8O2923UKSQW,BT00CTP4CE,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),1,1,1,N,Y,Never delivered,"This gift card was for my daughters birthday.  It was supposed to be delivered 3 days before her birthday and I never received it.  Apparently UPS never picked it up.  I don't believe it is UPS's fault, it seems to me UPS would pick up all the deliveries that are on the shelf or whatever and apparently this wasn't there.  I did contact Amazon and they said they would overnight one to me.  Hopefully I get this one!",2013,2013-04-10,Gift Card
US,48462494,R2W9WP8O33KF33,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Great card!,"I haven't used it yet, but i'm planning to do it on december. In the other hand, i think is a wonderful thing.",2013,2013-04-10,Gift Card
US,13195764,R3GB5J5CYOHEKB,B004LLJ6GI,290293060,Amazon Gift Card - Facebook - New Baby (Monkey),4,0,0,N,Y,so easy,very easy but not really private- it came up on facebook that I sent a giftcard (not the dollar amount),2013,2013-04-10,Gift Card
US,21554384,RTWX7WUKD4ZH9,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Ever wonder what to do with few cents left in a Visa/Mastercard/Amex gift card?,Amazon allows you to purchase give cards of any value. Convert the gift cards to Amazon gift cards and use every penny. Quite handy.,2013,2013-04-10,Gift Card
US,12960238,RWYOYVW1357UO,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,How...,...can you possibly beat an Amazon gift card for being user friendly? You can buy anything you want and never leave the comfort of your own home!,2013,2013-04-10,Gift Card
US,10997092,RGRQEIIQ295NP,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Me encanta,Es una manera muy practica de regalo y puedes comprar con ella todo lo que quieras me encanta este sistema,2013,2013-04-10,Gift Card
US,45938275,R9NW8OWTMUOHN,B009LLVVC0,834611863,Amazon Video Gift Card - Facebook - Farting Office Birthday Song,5,0,0,N,Y,A huge hit on YouTube,"This is THE way to give a gift card.<br /><br />This is so NOT my humor, but it is right there for the person we sent it to so we went with it. He and all our facebook &#34;friends&#34; were very amazed by the gift.<br /><br />We'll be doing this again for sure.",2013,2013-04-10,Gift Card
US,6822595,R2TA6ULG0DH8EA,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Thank you amazon!,LOVE IT! and i will keep buying all the gift cards i want in the rest of my life!! perfect for all ocasions!!,2013,2013-04-10,Gift Card
US,28212915,R10FJMLTTWG8R3,B00B2TF61G,941980539,Amazon eGift Card - Happy Valentine's Day (Pink),5,0,0,N,Y,Excelente,"Excelente regalo para el día de San Valentín. Muy práctico el envío por correo electrónico en estos tiempos de globalización,",2013,2013-04-10,Gift Card
US,6950903,R38FMIVWPN34H7,B00895H7FO,90116592,Amazon eGift Card - Amazon Kindle Fire,5,0,0,N,Y,easy Amazon,it was easy to do & Amazon kept track of what I had spent I can use it on my kindle & computer,2013,2013-04-10,Gift Card
US,36026068,RD28QNHKIN01T,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),5,0,0,N,Y,Just what I needed,Always works for the full price invested.  Since I need 13 more words I am frustrated.  I am a man of few words.,2013,2013-04-10,Gift Card
US,42505926,R3M1SL1ZHXYVAM,B009I1ZIZE,443779934,Amazon Video Gift Card - E-mail - Chanukah Rap,5,0,0,N,Y,Cute card!,My friend loved this video gift card so it was worth every penny! :) I had chosen a rap and placed several friends' pics on the empty faces. It looked like we were really rapping and singing! Get it! It's real cute.,2013,2013-04-10,Gift Card
US,16450540,R39K2ZJP1996C0,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Amazon gift card=great gift,"Who doesn't want an Amazon gift card? For whatever occasion, it's perfect for anyone! I have bought everything from CD's to rugs and, of course, many books with these gift cards. I can't believe this even needs a review...what's not to like??",2013,2013-04-10,Gift Card
US,41738997,R3A5EJDSPMJNO6,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,5,0,0,N,Y,Greatest thing since sliced bread,Awesome gift!  as you can purchase just about anything on Amazon. My favorite thing to give as gifts no worries,2013,2013-04-10,Gift Card
US,13508712,RJ9DASS7L26T8,B004LLILOG,302561511,Amazon eGift Card - Seasonal (Snowy Cityscape),5,0,0,N,Y,Gift card,"is the first time I buy the gift card and was successful, no expiration date, you can use whenever desired, is very useful, practical, safe and very good use of this card",2013,2013-04-10,Gift Card
US,21181226,R14B7YMZNZT4M9,B004LLILC8,176669899,Amazon eGift Card - New House,5,0,0,N,Y,Gift card,Love it can be used for many useful items. Got a new toaster since ours just broke! happy with purchase,2013,2013-04-10,Gift Card
US,10543260,R1BIVO0KRDIAX6,B009I1ZC2S,11489126,Amazon Video Gift Card - E-mail - Elf Snowball Fight,1,0,1,N,Y,Never buy a thing that seller is Amazon. Cuz they want money enen more than customer！,"Amazon's shipping are worst than s***. If you choose free shipping. They gonna wait days then start send it. Cuz then want you pay or pay more on shipping. And also they can sell you Prime for money! Money! They just don't deal with free shipping order. So I'm just not going to give to you!! S*** Amazon, S*** money!",2013,2013-04-10,Gift Card
US,34337856,R1CQODM1OONGBH,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Five Stars,Excellent,2013,2013-04-10,Gift Card
US,26577867,RZUG5OY7NRAWG,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Gift Cards,"With most of my 15 siblings are spread throughout the USA, using gift cards from Amazon are an answer to gift giving.",2013,2013-04-10,Gift Card
US,44519928,RQ5PE3WIVGIED,B004KNWWMW,647374203,Amazon Gift Card - Print - Happy Birthday (Balloons),5,0,0,N,Y,great,"It is great for a quick gift that you can actually, personalize, print right away and give to someone. Only thing that could make this better is if they had a accessory pic to print an envelope too.",2013,2013-04-10,Gift Card
US,35433459,R1SWJ3QRPSVPKI,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,5,0,0,N,Y,Perfect Gift,"Perfect gift for everyone who loves books - quick, easy and makes the perfect gift for all your friends and family.",2013,2013-04-10,Gift Card
US,28863386,R3W3PT3074202U,B00BSXWOLG,707387834,Amazon eGift Card - Happy Easter (Bunny Basket),5,0,0,N,Y,Easy way to send a gift,"For our granddaughter on the other side of the country, this is a great way to send a gift you want to get there quickly.",2013,2013-04-10,Gift Card
US,42903800,R20AFGZ4E9FL1K,B004LLIKY2,918740469,Amazon eGift Card - Amazon Kindle,1,0,0,N,Y,"i buy this gift card $500 for the back $100,but where is them?","(• Buy $500 or more, get back $100),but i not yet recive the email with Kindle Accessories $100,where is them?",2013,2013-04-10,Gift Card
US,9058375,R38KATE1MKVB61,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Just what you'd expect and want,The e-giftcard arrived within minutes of ordering and was easy to use. It was what you would expect and want from an e-giftcard.,2013,2013-04-10,Gift Card
US,39890376,R3PCEFW1L7O70Q,B004LLIL5A,346014806,Amazon eGift Card - Celebrate,5,0,0,N,Y,Perfect!,I got this for a family member who was in another country on their birthday. It was perfect because shipping to another country is a bear on the budget. So this works really well.,2013,2013-04-10,Gift Card
US,21483172,R1BTAA8QFOBWTF,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),3,0,0,N,Y,Resent gift card,I see that the two gift cards at $50 each was resent to each recipient.  It should have been rensent only to: Klgeiger@gmailcom  The other recipient/s email was the one that I originally gave.,2013,2013-04-10,Gift Card
US,48138092,R2RGVRIV3ZCS9R,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),5,0,0,N,Y,So easy to send and the recipient gets to choose exactly what they want for their birthday!,"A great buy for that person that you need a gift for, but don't have a clue as to what they want or need.",2013,2013-04-10,Gift Card
US,30701733,R1X6VF5VFF9251,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,5,0,0,N,Y,Gift Cards Make People Happy,"Amazon gift cards are such great gifts to give as they are so versatile for the recipient.  Quick and easy to purchase, I loved being able to put my own photo on the card at no cost!",2013,2013-04-10,Gift Card
US,30207456,R19OWY2Z7CS9CH,B00B2TFSO6,89375983,Amazon eGift Card - Thank You (Note),5,0,0,N,Y,Thanks,"It's a great way to give ... and also to buy then, in the case of Venezuela ....<br /><br />Thanks for the prompt attention and response time of purchase ..",2013,2013-04-10,Gift Card
US,49095142,R1HLJQUT04SOT9,B004KNWWOU,974884386,Amazon Gift Card - Print - Happy Holidays (Santa Hat),5,0,0,N,Y,Thanks,"Not much to say about this purchase everything went super well. All recipients confirmed they received the GCs and even used them, already",2013,2013-04-10,Gift Card
US,39734038,RNYC3AS03M1C,B0062ONAM8,350170009,Amazon eGift Card - Amazon Electronics,5,0,0,N,N,Great gift!,Love being able to print off the gift card! A great last minute gift!! Nephew loved it and was so excited to receive it!,2013,2013-04-10,Gift Card
US,13888778,R1J3MYJ12GW6SI,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,The best way to gift money,"The best way to gift money Easy and trust, you can buy anything safety thanks bla bla bla BLA and Bla...",2013,2013-04-10,Gift Card
US,52599981,R2G0Y2R14FZ790,B00A4EK6VK,594365733,Amazon eGift Card - Happy Birthday (Cupcakes),1,1,1,N,Y,I shot an arrow into the air,"My brother's busy.  He forgot to tell me that he received the gift card.<br /><br />Or did he receive it?<br /><br />Amazon doesn't provide any acknowledgement that the card was payed out, either.  But they have very big computers, so when the gift is received, it wouldn't hurt if Amazon sent a message to the giver.  Going back to My Account only shows I bought the gift card, but it doesn't show if the other shoe ever dropped.<br /><br />-n-",2013,2013-04-10,Gift Card
US,9828378,R5F49V7LXSTX0,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,sin queja,articulo recibido como en la publicacion producto original 100% lo recomiendo a ciegas y lo traje a venezuela a travez de VENEBOX,2013,2013-04-10,Gift Card
US,7155861,R3N3RLFAV8RMDA,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,easy gift,"I give Amazon gift cards frequently, especially to out of town family members. My family loves to read so I know this easy gift is always used and appreciated.",2013,2013-04-10,Gift Card
US,48641536,RW7GXF3EPCIDX,B0066AZGD4,136017760,Amazon eGift Card - Upload Your Photo - Gift for You,5,1,1,N,Y,Great Way To Personalize an Impersonal Gift,Wonderful Touch! Great Way To Personalize an Impersonal Gift. Long distance efficient too!......<br /><br />Will purchase the card for other Birthdays!,2013,2013-04-10,Gift Card
US,36028189,R2Z3G7JKH1RF4R,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),4,0,0,N,Y,Easy to use.,I like being able to get the last minute gifts that I know they will use to get something they like.,2013,2013-04-10,Gift Card
US,46275286,R3P8T27XFDTTK,B004KNWWMW,647374203,Amazon Gift Card - Print - Happy Birthday (Balloons),5,0,0,N,Y,Easiest Gift Giving Ever,I loved using the Amazon Gift Card for a grandsons birthday.  He was very pleased receiving it and yet it was so easy for me to print it out and slip it in his card.  I did not even have to get in the car and drive to town.  Loved it!,2013,2013-04-10,Gift Card
US,25305339,R3UZE9VAX9X5K2,B009XXPEJC,969540191,Amazon Video Gift Card - Facebook - Amazon.com Theme,4,0,0,N,Y,Very Cool!,Fun and entertaining! Got some Great responses from friends that saw it. I can't wait to create my next jib jab card!,2013,2013-04-10,Gift Card
US,20405923,R2U16PYSWDVK81,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),5,0,0,N,Y,So easy.,"I like the print options available.  When you don't know what to buy, this is perfect.  The recipient can find anything/everything at Amazon.",2013,2013-04-10,Gift Card
US,39210581,RU7PT7E56ML59,B00A4EK3UE,973029669,Amazon eGift Card - Birthday (Fonts),1,0,0,N,Y,Cannot buy frmo US,"The gift cannot be redeemed from the Netherlands.<br />I don't know what to tell to my friend... I'm trying to help<br />him out to redeem the gift but don't know how :(<br />He just needs to buy an Android app, I don't see why this is not<br />possible from NL<br /><br />The giftcard feature its self seems great but this problem<br />makes it impossible to use for me",2013,2013-04-10,Gift Card
US,40532665,R3E0LE8YIPYIK,B00A44A3Y0,578402716,Amazon Gift Card - Print - Happy Birthday (Candles),5,0,0,N,Y,Printed beautifully.,Easy to use and very convenient.  It was very easy and there were many choices from which to pick and choose.,2013,2013-04-10,Gift Card
US,38107127,R2Y2LLMS4GPHVT,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Excellet,"It was a perfect and fast way to send a gift, my husband received it very fast and he could buy what he wanted",2013,2013-04-10,Gift Card
US,11251407,R23CJWS2MEBQWE,B004KNWWMW,647374203,Amazon Gift Card - Print - Happy Birthday (Balloons),5,0,0,N,Y,Easy Peasey Lemon Squeezey,"This is a fabulous gift for the person who has everything, including a KINDLE!  Amazon gives you different options for delivering your gift.  I enjoy printing it out, wrapping it up and handing it to the birthday person.  You can't go wrong with this type of gift certificate.",2013,2013-04-10,Gift Card
US,11957201,R363YKRGRWETMY,B004LLIL2I,249994915,Amazon eGift Card - Happy Birthday (Balloons),5,0,0,N,Y,Everyone loves them,Anyone who shops Amazon loves these cards - it was appreciated. This gift never fails to please no matter what the occasion.,2013,2013-04-10,Gift Card
US,34821739,ROHOZ6UP7N92D,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Big Fan,I use this gift card as a safety net when ordering on my Kendle Fire and love that I can log on to my account and check my balance.  It works so well I'm going to give them as gifts.,2013,2013-04-10,Gift Card
